risk_id,country_id,year,growth_category,inflation_risk,unemployment_risk
1874,2023_GRD,2023,Moderate,Low,High
1875,2024_GRD,2024,Moderate,Low,High
1876,2003_GUM,2003,Low,High,High
1877,2004_GUM,2004,High,High,High
1878,2005_GUM,2005,Moderate,High,Medium
1879,2006_GUM,2006,Negative,High,High
1880,2007_GUM,2007,Low,High,High
1881,2008_GUM,2008,Low,High,High
1882,2009_GUM,2009,Low,High,High
1883,2010_GUM,2010,Low,High,High
1884,2011_GUM,2011,Low,High,High
1885,2012_GUM,2012,Low,High,High
1886,2013_GUM,2013,Low,High,Medium
1887,2014_GUM,2014,Low,High,High
1888,2015_GUM,2015,Low,High,Medium
1889,2016_GUM,2016,Low,High,High
1890,2017_GUM,2017,Low,High,High
1891,2018_GUM,2018,Negative,High,High
1892,2019_GUM,2019,Low,High,High
1893,2020_GUM,2020,Negative,High,High
1894,2021_GUM,2021,Low,High,High
1895,2022_GUM,2022,Moderate,High,Medium
1896,2000_GTM,2000,Moderate,Medium,High
1897,2001_GTM,2001,Low,Medium,High
1898,2002_GTM,2002,Moderate,Medium,High
1899,2003_GTM,2003,Low,Medium,High
1900,2004_GTM,2004,Moderate,Medium,Medium
1901,2005_GTM,2005,Moderate,Medium,High
1902,2006_GTM,2006,Moderate,Medium,Medium
1903,2007_GTM,2007,High,Medium,Medium
1904,2008_GTM,2008,Moderate,High,High
1905,2009_GTM,2009,Low,Low,High
1906,2010_GTM,2010,Low,Low,High
1907,2011_GTM,2011,Moderate,Medium,Medium
1908,2012_GTM,2012,Low,Low,High
1909,2013_GTM,2013,Moderate,Low,High
1910,2014_GTM,2014,Moderate,Low,Medium
1911,2015_GTM,2015,Moderate,Low,Medium
1912,2016_GTM,2016,Low,Low,High
1913,2017_GTM,2017,Moderate,Low,High
1914,2018_GTM,2018,Moderate,Low,Medium
1915,2019_GTM,2019,Moderate,Low,Medium
1916,2020_GTM,2020,Negative,Low,High
1917,2021_GTM,2021,High,Low,Medium
1918,2022_GTM,2022,Moderate,Medium,High
1919,2023_GTM,2023,Moderate,Medium,Medium
1920,2024_GTM,2024,Moderate,Low,Medium
1921,2000_GIN,2000,Low,High,High
1922,2001_GIN,2001,Moderate,High,Medium
1923,2002_GIN,2002,Moderate,High,High
1924,2003_GIN,2003,Low,High,Medium
1925,2004_GIN,2004,Low,High,High
1926,2005_GIN,2005,Low,High,Medium
1927,2006_GIN,2006,Low,High,High
1928,2007_GIN,2007,High,High,Medium
1929,2008_GIN,2008,Moderate,High,Medium
1930,2009_GIN,2009,Negative,Low,High
1931,2010_GIN,2010,Moderate,High,High
1932,2011_GIN,2011,Moderate,High,High
1933,2012_GIN,2012,Moderate,High,Medium
1934,2013_GIN,2013,Moderate,High,Medium
1935,2014_GIN,2014,Moderate,Medium,High
1936,2015_GIN,2015,Moderate,High,High
1937,2016_GIN,2016,High,Medium,Medium
1938,2017_GIN,2017,High,Medium,Medium
1939,2018_GIN,2018,High,Medium,Medium
1940,2019_GIN,2019,Moderate,Medium,Medium
1941,2020_GIN,2020,Moderate,High,High
1942,2021_GIN,2021,Moderate,High,Medium
1943,2022_GIN,2022,Moderate,High,High
1944,2023_GIN,2023,Moderate,Medium,High
1945,2024_GIN,2024,Moderate,Medium,High
1946,2000_GNB,2000,Low,Medium,High
1947,2001_GNB,2001,Moderate,Low,High
1948,2002_GNB,2002,Moderate,Low,Medium
1949,2003_GNB,2003,Negative,Low,High
1950,2004_GNB,2004,Low,Low,High
1951,2005_GNB,2005,High,Low,Medium
1952,2006_GNB,2006,Low,Low,Medium
1953,2007_GNB,2007,Low,Low,High
1954,2008_GNB,2008,Moderate,High,Medium
1955,2009_GNB,2009,Low,Low,High
1956,2010_GNB,2010,Moderate,Low,High
1957,2011_GNB,2011,High,Medium,Medium
1958,2012_GNB,2012,Negative,Low,High
1959,2013_GNB,2013,Moderate,Low,Medium
1960,2014_GNB,2014,Low,Low,High
1961,2015_GNB,2015,High,Low,Medium
1962,2016_GNB,2016,Moderate,Low,Medium
1963,2017_GNB,2017,Moderate,Low,High
1964,2018_GNB,2018,Moderate,Low,Medium
1965,2019_GNB,2019,Moderate,Low,Medium
1966,2020_GNB,2020,Low,Low,High
1967,2021_GNB,2021,Moderate,Low,High
1968,2022_GNB,2022,Moderate,Medium,Medium
1969,2023_GNB,2023,Moderate,Medium,Medium
1970,2024_GNB,2024,Moderate,Low,Medium
1971,2000_GUY,2000,Negative,Medium,High
1972,2001_GUY,2001,Low,Low,Medium
1973,2002_GUY,2002,Low,Medium,High
1974,2003_GUY,2003,Negative,Medium,High
1975,2004_GUY,2004,Low,Low,High
1976,2005_GUY,2005,Negative,Medium,High
1977,2006_GUY,2006,Moderate,Medium,Medium
1978,2007_GUY,2007,High,High,Medium
1979,2008_GUY,2008,Low,Medium,High
1980,2009_GUY,2009,Moderate,Low,Medium
1981,2010_GUY,2010,Moderate,Low,High
1982,2011_GUY,2011,Moderate,Low,Medium
1983,2012_GUY,2012,Moderate,Low,Medium
1984,2013_GUY,2013,Moderate,Low,High
1985,2014_GUY,2014,Low,Low,Medium
1986,2015_GUY,2015,Low,Low,High
1987,2016_GUY,2016,Moderate,Low,Medium
1988,2017_GUY,2017,Moderate,Low,High
1989,2018_GUY,2018,Moderate,Low,High
1990,2019_GUY,2019,Moderate,Low,Medium
1991,2020_GUY,2020,High,Low,Low
1992,2021_GUY,2021,High,Medium,Low
1993,2022_GUY,2022,High,Medium,Low
1994,2023_GUY,2023,High,Low,Low
1995,2024_GUY,2024,High,Low,Low
1996,2000_HTI,2000,Low,Medium,Medium
1997,2001_HTI,2001,Negative,High,High
1998,2002_HTI,2002,Low,Medium,High
1999,2003_HTI,2003,Moderate,High,High
2000,2004_HTI,2004,Negative,High,High
2001,2005_HTI,2005,Moderate,High,Medium
2002,2006_HTI,2006,Low,High,Medium
2003,2007_HTI,2007,Moderate,Medium,High
2004,2008_HTI,2008,Low,High,Medium
2005,2009_HTI,2009,Moderate,Low,High
2006,2010_HTI,2010,Negative,Low,High
2007,2011_HTI,2011,Moderate,Medium,High
2008,2012_HTI,2012,Low,Medium,High
2009,2013_HTI,2013,Moderate,Low,Medium
2010,2014_HTI,2014,Low,Low,High
2011,2015_HTI,2015,Low,Medium,High
2012,2016_HTI,2016,Low,High,High
2013,2017_HTI,2017,Low,High,High
2014,2018_HTI,2018,Low,High,Medium
2015,2019_HTI,2019,Negative,High,High
2016,2020_HTI,2020,Negative,High,High
2017,2021_HTI,2021,Negative,High,High
2018,2022_HTI,2022,Negative,High,High
2019,2023_HTI,2023,Negative,High,High
2020,2024_HTI,2024,Negative,High,High
2021,2000_HND,2000,High,High,Medium
2022,2001_HND,2001,Low,Medium,High
2023,2002_HND,2002,Moderate,Medium,High
2024,2003_HND,2003,Moderate,Medium,Medium
2025,2004_HND,2004,High,Medium,Medium
2026,2005_HND,2005,High,Medium,Medium
2027,2006_HND,2006,High,Medium,Medium
2028,2007_HND,2007,High,Medium,Medium
2029,2008_HND,2008,Moderate,High,High
2030,2009_HND,2009,Negative,Medium,High
2031,2010_HND,2010,Moderate,Low,High
2032,2011_HND,2011,Moderate,Medium,High
2033,2012_HND,2012,Moderate,Medium,High
2034,2013_HND,2013,Low,Medium,High
2035,2014_HND,2014,Moderate,Medium,High
2036,2015_HND,2015,Moderate,Low,Medium
2037,2016_HND,2016,Moderate,Low,High
2038,2017_HND,2017,Moderate,Low,High
2039,2018_HND,2018,Moderate,Low,High
2040,2019_HND,2019,Low,Low,High
2041,2020_HND,2020,Negative,Low,High
2042,2021_HND,2021,High,Low,Low
2043,2022_HND,2022,Moderate,Medium,High
2044,2023_HND,2023,Moderate,Medium,Medium
2045,2024_HND,2024,Moderate,Low,Medium
2046,2000_HKG,2000,High,Low,Medium
2047,2001_HKG,2001,Low,Low,High
2048,2002_HKG,2002,Low,Low,Medium
2049,2003_HKG,2003,Moderate,Low,High
2050,2004_HKG,2004,High,Low,Medium
2051,2005_HKG,2005,High,Low,Medium
2052,2006_HKG,2006,High,Low,Medium
2053,2007_HKG,2007,High,Low,Medium
2054,2008_HKG,2008,Low,Low,High
2055,2009_HKG,2009,Negative,Low,High
2056,2010_HKG,2010,High,Low,High
2057,2011_HKG,2011,Moderate,Medium,Medium
2058,2012_HKG,2012,Low,Low,High
2059,2013_HKG,2013,Moderate,Low,High
2060,2014_HKG,2014,Low,Low,High
2061,2015_HKG,2015,Low,Low,Medium
2062,2016_HKG,2016,Low,Low,High
2063,2017_HKG,2017,Moderate,Low,Medium
2064,2018_HKG,2018,Low,Low,Medium
2065,2019_HKG,2019,Negative,Low,High
2066,2020_HKG,2020,Negative,Low,High
2067,2021_HKG,2021,High,Low,Medium
2068,2022_HKG,2022,Negative,Low,High
2069,2023_HKG,2023,Moderate,Low,High
2070,2024_HKG,2024,Low,Low,High
2071,2000_HUN,2000,Moderate,Medium,Medium
2072,2001_HUN,2001,Moderate,Medium,High
2073,2002_HUN,2002,Moderate,Medium,Medium
2074,2003_HUN,2003,Moderate,Low,Medium
2075,2004_HUN,2004,Moderate,Medium,High
2076,2005_HUN,2005,Moderate,Low,Medium
2077,2006_HUN,2006,Moderate,Low,High
2078,2007_HUN,2007,Low,Medium,High
2079,2008_HUN,2008,Low,Medium,High
2080,2009_HUN,2009,Negative,Low,High
2081,2010_HUN,2010,Low,Low,Medium
2082,2011_HUN,2011,Low,Low,High
2083,2012_HUN,2012,Negative,Medium,High
2084,2013_HUN,2013,Low,Low,High
2085,2014_HUN,2014,Moderate,Low,Medium
2086,2015_HUN,2015,Moderate,Low,Medium
2087,2016_HUN,2016,Low,Low,High
2088,2017_HUN,2017,Moderate,Low,Medium
2089,2018_HUN,2018,Moderate,Low,Medium
2090,2019_HUN,2019,Moderate,Low,Medium
2091,2020_HUN,2020,Negative,Low,High
2092,2021_HUN,2021,High,Medium,High
2093,2022_HUN,2022,Moderate,High,Medium
2094,2023_HUN,2023,Negative,High,High
2095,2024_HUN,2024,Low,Low,High
2096,2000_ISL,2000,Moderate,Medium,Medium
2097,2001_ISL,2001,Moderate,Medium,High
2098,2002_ISL,2002,Low,Medium,High
2099,2003_ISL,2003,Low,Low,High
2100,2004_ISL,2004,High,Low,High
2101,2005_ISL,2005,High,Low,High
2102,2006_ISL,2006,Moderate,Medium,Medium
2103,2007_ISL,2007,High,Medium,Medium
2104,2008_ISL,2008,Low,High,Medium
2105,2009_ISL,2009,Negative,High,High
2106,2010_ISL,2010,Negative,Medium,High
2107,2011_ISL,2011,Low,Low,High
2108,2012_ISL,2012,Low,Medium,High
2109,2013_ISL,2013,Moderate,Low,Medium
2110,2014_ISL,2014,Low,Low,Medium
2111,2015_ISL,2015,Moderate,Low,Medium
2112,2016_ISL,2016,High,Low,Medium
2113,2017_ISL,2017,Moderate,Low,Medium
2114,2018_ISL,2018,Moderate,Low,High
2115,2019_ISL,2019,Low,Low,High
2116,2020_ISL,2020,Negative,Low,High
2117,2021_ISL,2021,Moderate,Low,Medium
2118,2022_ISL,2022,High,Medium,Medium
2119,2023_ISL,2023,Moderate,Medium,High
2120,2024_ISL,2024,Negative,Medium,High
2121,2000_IND,2000,Moderate,Low,Medium
2122,2001_IND,2001,Moderate,Low,Medium
2123,2002_IND,2002,Moderate,Low,High
2124,2003_IND,2003,High,Low,Medium
2125,2004_IND,2004,High,Low,Medium
2126,2005_IND,2005,High,Low,Medium
2127,2006_IND,2006,High,Medium,Medium
2128,2007_IND,2007,High,Medium,Medium
2129,2008_IND,2008,Moderate,Medium,High
2130,2009_IND,2009,High,High,Medium
2131,2010_IND,2010,High,High,Medium
2132,2011_IND,2011,Moderate,Medium,Medium
2133,2012_IND,2012,Moderate,Medium,Medium
2134,2013_IND,2013,High,High,Medium
2135,2014_IND,2014,High,Medium,Medium
2136,2015_IND,2015,High,Low,Medium
2137,2016_IND,2016,High,Low,Medium
2138,2017_IND,2017,High,Low,Medium
2139,2018_IND,2018,High,Low,Medium
2140,2019_IND,2019,Moderate,Low,Medium
2141,2020_IND,2020,Negative,Medium,High
2142,2021_IND,2021,High,Medium,Medium
2143,2022_IND,2022,High,Medium,Medium
2144,2023_IND,2023,High,Medium,Medium
2145,2024_IND,2024,High,Low,Medium
2146,2000_IDN,2000,Moderate,Low,Medium
2147,2001_IDN,2001,Moderate,High,Medium
2148,2002_IDN,2002,Moderate,High,Medium
2149,2003_IDN,2003,Moderate,Medium,High
2150,2004_IDN,2004,Moderate,Medium,High
2151,2005_IDN,2005,Moderate,High,High
2152,2006_IDN,2006,Moderate,High,Medium
2153,2007_IDN,2007,High,Medium,Medium
2154,2008_IDN,2008,High,High,Medium
2155,2009_IDN,2009,Moderate,Low,High
2156,2010_IDN,2010,High,Medium,Medium
2157,2011_IDN,2011,High,Medium,Medium
2158,2012_IDN,2012,High,Low,Medium
2159,2013_IDN,2013,Moderate,Medium,High
2160,2014_IDN,2014,Moderate,Medium,High
2161,2015_IDN,2015,Moderate,Medium,Medium
2162,2016_IDN,2016,Moderate,Low,Medium
2163,2017_IDN,2017,Moderate,Low,High
2164,2018_IDN,2018,Moderate,Low,High
2165,2019_IDN,2019,Moderate,Low,High
2166,2020_IDN,2020,Negative,Low,High
2167,2021_IDN,2021,Moderate,Low,Medium
2168,2022_IDN,2022,Moderate,Low,Medium
2169,2023_IDN,2023,Moderate,Low,Medium
2170,2024_IDN,2024,Moderate,Low,High
2171,2000_IRN,2000,Moderate,High,Medium
2172,2001_IRN,2001,Low,High,High
2173,2002_IRN,2002,High,High,Medium
2174,2003_IRN,2003,High,High,Medium
2175,2004_IRN,2004,Moderate,High,High
2176,2005_IRN,2005,Moderate,High,High
2177,2006_IRN,2006,Moderate,High,Medium
2178,2007_IRN,2007,High,High,Medium
2179,2008_IRN,2008,Low,High,High
2180,2009_IRN,2009,Low,High,High
2181,2010_IRN,2010,Moderate,High,High
2182,2011_IRN,2011,Low,High,High
2183,2012_IRN,2012,Negative,High,High
2184,2013_IRN,2013,Negative,High,High
2185,2014_IRN,2014,Moderate,High,High
2186,2015_IRN,2015,Negative,High,High
2187,2016_IRN,2016,High,Medium,Medium
2188,2017_IRN,2017,Moderate,Medium,Medium
2189,2018_IRN,2018,Negative,High,High
2190,2019_IRN,2019,Negative,High,High
2191,2020_IRN,2020,Moderate,High,Medium
2192,2021_IRN,2021,Moderate,High,Medium
2193,2022_IRN,2022,Moderate,High,High
2194,2023_IRN,2023,Moderate,High,High
2195,2024_IRN,2024,Moderate,High,High
2196,2000_IRQ,2000,High,Low,Low
2197,2001_IRQ,2001,Low,High,High
2198,2002_IRQ,2002,Negative,High,High
2199,2003_IRQ,2003,Negative,High,High
2200,2004_IRQ,2004,High,High,Low
2201,2005_IRQ,2005,Low,High,Medium
2202,2006_IRQ,2006,Moderate,High,High
2203,2007_IRQ,2007,Low,Low,Medium
2204,2008_IRQ,2008,High,High,Medium
2205,2009_IRQ,2009,Moderate,Medium,High
2206,2010_IRQ,2010,High,Low,High
2207,2011_IRQ,2011,High,Medium,Medium
2208,2012_IRQ,2012,High,Medium,Low
2209,2013_IRQ,2013,High,Low,Medium
2210,2014_IRQ,2014,Low,Low,Medium
2211,2015_IRQ,2015,Low,Low,Medium
2212,2016_IRQ,2016,High,Low,Medium
2213,2017_IRQ,2017,Negative,Low,High
2214,2018_IRQ,2018,Low,Low,High
2215,2019_IRQ,2019,Moderate,Low,High
2216,2020_IRQ,2020,Negative,Low,High
2217,2021_IRQ,2021,Low,Medium,High
2218,2022_IRQ,2022,High,Low,Medium
2219,2023_IRQ,2023,Low,Low,High
2220,2024_IRQ,2024,Negative,Low,High
2221,2000_IRL,2000,High,Medium,Medium
2222,2001_IRL,2001,Moderate,Low,Medium
2223,2002_IRL,2002,Moderate,Low,Medium
2224,2003_IRL,2003,Moderate,Low,High
2225,2004_IRL,2004,High,Low,Medium
2226,2005_IRL,2005,Moderate,Low,Medium
2227,2006_IRL,2006,Moderate,Low,High
2228,2007_IRL,2007,Moderate,Low,Medium
2229,2008_IRL,2008,Negative,Low,High
2230,2009_IRL,2009,Negative,Low,High
2231,2010_IRL,2010,Low,Low,High
2232,2011_IRL,2011,Low,Low,High
2233,2012_IRL,2012,Negative,Low,High
2234,2013_IRL,2013,Low,Low,Medium
2235,2014_IRL,2014,High,Low,Medium
2236,2015_IRL,2015,High,Low,Low
2237,2016_IRL,2016,Low,Low,High
2238,2017_IRL,2017,High,Low,Medium
2239,2018_IRL,2018,High,Low,High
2240,2019_IRL,2019,Moderate,Low,High
2241,2020_IRL,2020,High,Low,Medium
2242,2021_IRL,2021,High,Low,Low
2243,2022_IRL,2022,High,Medium,Medium
2244,2023_IRL,2023,Negative,Medium,High
2245,2024_IRL,2024,Low,Low,High
2246,2000_IMN,2000,Moderate,High,High
2247,2001_IMN,2001,Moderate,High,Medium
2248,2002_IMN,2002,High,High,Medium
2249,2003_IMN,2003,Moderate,High,Medium
2250,2004_IMN,2004,Moderate,High,Medium
2251,2005_IMN,2005,Moderate,High,High
2252,2006_IMN,2006,High,High,Medium
2253,2007_IMN,2007,High,High,Medium
2254,2008_IMN,2008,Moderate,High,Medium
2255,2009_IMN,2009,Low,High,Medium
2256,2010_IMN,2010,Moderate,High,High
2257,2011_IMN,2011,Low,High,Medium
2258,2012_IMN,2012,High,High,Medium
2259,2013_IMN,2013,Moderate,High,Medium
2260,2014_IMN,2014,Moderate,High,Medium
2261,2015_IMN,2015,Negative,High,High
2262,2016_IMN,2016,High,High,Medium
2263,2017_IMN,2017,Low,High,High
2264,2018_IMN,2018,Low,High,Medium
2265,2019_IMN,2019,Low,High,High
2266,2020_IMN,2020,Negative,High,High
2267,2021_IMN,2021,Moderate,High,Medium
2268,2022_IMN,2022,Negative,High,High
2269,2000_ISR,2000,High,Low,Medium
2270,2001_ISR,2001,Low,Low,High
2271,2002_ISR,2002,Negative,Medium,High
2272,2003_ISR,2003,Low,Low,High
2273,2004_ISR,2004,Moderate,Low,Medium
2274,2005_ISR,2005,Moderate,Low,Medium
2275,2006_ISR,2006,Moderate,Low,High
2276,2007_ISR,2007,High,Low,High
2277,2008_ISR,2008,Moderate,Low,High
2278,2009_ISR,2009,Low,Low,High
2279,2010_ISR,2010,Moderate,Low,Medium
2280,2011_ISR,2011,Moderate,Low,Medium
2281,2012_ISR,2012,Low,Low,High
2282,2013_ISR,2013,Moderate,Low,Medium
2283,2014_ISR,2014,Moderate,Low,High
2284,2015_ISR,2015,Low,Low,Medium
2285,2016_ISR,2016,Moderate,Low,High
2286,2017_ISR,2017,Moderate,Low,Medium
2287,2018_ISR,2018,Moderate,Low,Medium
2288,2019_ISR,2019,Moderate,Low,Medium
2289,2020_ISR,2020,Negative,Low,High
2290,2021_ISR,2021,High,Low,Medium
2291,2022_ISR,2022,High,Low,Medium
2292,2023_ISR,2023,Low,Low,High
2293,2024_ISR,2024,Low,Low,High
2294,2000_ITA,2000,Moderate,Low,High
2295,2001_ITA,2001,Low,Low,Medium
2296,2002_ITA,2002,Low,Low,High
2297,2003_ITA,2003,Low,Low,High
2298,2004_ITA,2004,Low,Low,High
2299,2005_ITA,2005,Low,Low,High
2300,2006_ITA,2006,Low,Low,High
2301,2007_ITA,2007,Low,Low,Medium
2302,2008_ITA,2008,Negative,Low,High
2303,2009_ITA,2009,Negative,Low,High
2304,2010_ITA,2010,Low,Low,Medium
2305,2011_ITA,2011,Low,Low,High
2306,2012_ITA,2012,Negative,Low,High
2307,2013_ITA,2013,Negative,Low,High
2308,2014_ITA,2014,Negative,Low,High
2309,2015_ITA,2015,Low,Low,Medium
2310,2016_ITA,2016,Low,Low,High
2311,2017_ITA,2017,Low,Low,High
2312,2018_ITA,2018,Low,Low,High
2313,2019_ITA,2019,Low,Low,High
2314,2020_ITA,2020,Negative,Low,High
2315,2021_ITA,2021,High,Low,Medium
2316,2022_ITA,2022,Moderate,Medium,High
2317,2023_ITA,2023,Low,Medium,High
2318,2024_ITA,2024,Low,Low,High
2319,2000_JAM,2000,Low,Medium,Medium
2320,2001_JAM,2001,Low,Medium,High
2321,2002_JAM,2002,Low,Medium,High
2322,2003_JAM,2003,Moderate,High,High
2323,2004_JAM,2004,Low,High,High
2324,2005_JAM,2005,Low,High,High
2325,2006_JAM,2006,Low,Medium,Medium
2326,2007_JAM,2007,Low,Medium,High
2327,2008_JAM,2008,Negative,High,High
2328,2009_JAM,2009,Negative,Medium,High
2329,2010_JAM,2010,Negative,High,High
2330,2011_JAM,2011,Low,Medium,Medium
2331,2012_JAM,2012,Negative,Medium,High
2332,2013_JAM,2013,Low,Medium,High
2333,2014_JAM,2014,Low,Medium,Medium
2334,2015_JAM,2015,Low,Low,High
2335,2016_JAM,2016,Low,Low,High
2336,2017_JAM,2017,Low,Low,High
2337,2018_JAM,2018,Low,Low,High
2338,2019_JAM,2019,Low,Low,Medium
2339,2020_JAM,2020,Negative,Medium,High
2340,2021_JAM,2021,Moderate,Medium,Medium
2341,2022_JAM,2022,High,High,Medium
2342,2023_JAM,2023,Low,Medium,High
2343,2024_JAM,2024,Negative,Medium,High
2344,2000_JPN,2000,Low,Low,High
2345,2001_JPN,2001,Low,Low,High
2346,2002_JPN,2002,Low,Low,High
2347,2003_JPN,2003,Low,Low,Medium
2348,2004_JPN,2004,Low,Low,High
2349,2005_JPN,2005,Low,Low,High
2350,2006_JPN,2006,Low,Low,High
2351,2007_JPN,2007,Low,Low,High
2352,2008_JPN,2008,Negative,Low,High
2353,2009_JPN,2009,Negative,Low,High
2354,2010_JPN,2010,Moderate,Low,Medium
2355,2011_JPN,2011,Low,Low,High
2356,2012_JPN,2012,Low,Low,Medium
2357,2013_JPN,2013,Low,Low,High
2358,2014_JPN,2014,Low,Low,High
2359,2015_JPN,2015,Low,Low,High
2360,2016_JPN,2016,Low,Low,High
2361,2017_JPN,2017,Low,Low,High
2362,2018_JPN,2018,Low,Low,High
2363,2019_JPN,2019,Negative,Low,High
2364,2020_JPN,2020,Negative,Low,High
2365,2021_JPN,2021,Low,Low,High
2366,2022_JPN,2022,Low,Low,High
2367,2023_JPN,2023,Low,Low,Medium
2368,2024_JPN,2024,Low,Low,High
2369,2000_JOR,2000,Moderate,Low,High
2370,2001_JOR,2001,Moderate,Low,Medium
2371,2002_JOR,2002,Moderate,Low,Medium
2372,2003_JOR,2003,Moderate,Low,High
2373,2004_JOR,2004,High,Low,Medium
2374,2005_JOR,2005,High,Low,Medium
2375,2006_JOR,2006,High,Medium,Medium
2376,2007_JOR,2007,High,Low,Medium
2377,2008_JOR,2008,High,High,High
2378,2009_JOR,2009,Moderate,Low,Medium
2379,2010_JOR,2010,Low,Low,High
2380,2011_JOR,2011,Low,Low,High
2381,2012_JOR,2012,Low,Low,Medium
2382,2013_JOR,2013,Low,Low,High
2383,2014_JOR,2014,Moderate,Low,High
2384,2015_JOR,2015,Low,Low,Medium
2385,2016_JOR,2016,Low,Low,High
2386,2017_JOR,2017,Low,Low,High
2387,2018_JOR,2018,Low,Low,High
2388,2019_JOR,2019,Low,Low,High
2389,2020_JOR,2020,Negative,Low,High
2390,2021_JOR,2021,Moderate,Low,Medium
2391,2022_JOR,2022,Low,Low,High
2392,2023_JOR,2023,Low,Low,Medium
2393,2024_JOR,2024,Low,Low,High
2394,2000_KAZ,2000,High,High,Medium
2395,2001_KAZ,2001,High,Medium,Medium
2396,2002_KAZ,2002,High,Medium,Medium
2397,2003_KAZ,2003,High,Medium,Medium
2398,2004_KAZ,2004,High,Medium,Medium
2399,2005_KAZ,2005,High,Medium,Medium
2400,2006_KAZ,2006,High,Medium,Medium
2401,2007_KAZ,2007,High,High,Medium
2402,2008_KAZ,2008,Moderate,High,High
2403,2009_KAZ,2009,Low,Medium,High
2404,2010_KAZ,2010,High,Medium,Medium
2405,2011_KAZ,2011,High,Medium,Medium
2406,2012_KAZ,2012,Moderate,Medium,Medium
2407,2013_KAZ,2013,Moderate,Medium,High
2408,2014_KAZ,2014,Moderate,Medium,High
2409,2015_KAZ,2015,Low,Medium,High
2410,2016_KAZ,2016,Low,High,High
2411,2017_KAZ,2017,Moderate,Medium,Medium
2412,2018_KAZ,2018,Moderate,Medium,Medium
2413,2019_KAZ,2019,Moderate,Medium,Medium
2414,2020_KAZ,2020,Negative,Medium,High
2415,2021_KAZ,2021,Moderate,Medium,High
2416,2022_KAZ,2022,Moderate,High,High
2417,2023_KAZ,2023,Moderate,High,Medium
2418,2024_KAZ,2024,Moderate,Medium,Medium
2419,2000_KEN,2000,Low,Medium,High
2420,2001_KEN,2001,Moderate,Medium,High
2421,2002_KEN,2002,Low,Low,High
2422,2003_KEN,2003,Low,Medium,Medium
2423,2004_KEN,2004,Moderate,High,High
2424,2005_KEN,2005,Moderate,High,Medium
2425,2006_KEN,2006,High,High,Medium
2426,2007_KEN,2007,High,Medium,Medium
2427,2008_KEN,2008,Low,High,High
2428,2009_KEN,2009,Moderate,Medium,Medium
2429,2010_KEN,2010,High,Low,Medium
2430,2011_KEN,2011,Moderate,High,Medium
2431,2012_KEN,2012,Moderate,Medium,Medium
2432,2013_KEN,2013,Moderate,Medium,Medium
2433,2014_KEN,2014,Moderate,Medium,Medium
2434,2015_KEN,2015,Moderate,Medium,Medium
2435,2016_KEN,2016,Moderate,Medium,High
2436,2017_KEN,2017,Moderate,Medium,Medium
2437,2018_KEN,2018,Moderate,Low,Medium
2438,2019_KEN,2019,Moderate,Medium,High
2439,2020_KEN,2020,Negative,Medium,High
2440,2021_KEN,2021,High,Medium,Medium
2441,2022_KEN,2022,Moderate,Medium,Medium
2442,2023_KEN,2023,Moderate,Medium,High
2443,2024_KEN,2024,Moderate,Low,Medium
2444,2000_KIR,2000,High,High,Medium
2445,2001_KIR,2001,Negative,High,High
2446,2002_KIR,2002,Low,High,High
2447,2003_KIR,2003,Negative,High,High
2448,2004_KIR,2004,Negative,High,High
2449,2005_KIR,2005,Low,High,High
2450,2006_KIR,2006,Moderate,High,High
2451,2007_KIR,2007,Moderate,Low,Medium
2452,2008_KIR,2008,Negative,High,High
2453,2009_KIR,2009,Low,Medium,High
2454,2010_KIR,2010,Low,Low,High
2455,2011_KIR,2011,Moderate,Low,Medium
2456,2012_KIR,2012,Moderate,Low,Medium
