record_id,country_id,year,gdp_growth_percent,inflation_percent,unemployment_rate_percent,gdp_total_usd,gdp_per_capita,population
1264,2014_CZE,2014,2.245212199,0.34398859,11.27,4.76145E+11,5266.3,90413659
1265,2015_CZE,2015,4.958758489,0.309364548,11.31,4.99756E+11,5383.95,92823399
1266,2016_CZE,2016,2.580870139,0.683504209,9.33,5.12654E+11,5480.98,93533280
1267,2017_CZE,2017,5.1735653,2.450533985,10.36,5.39177E+11,5604.16,96210053
1268,2018_CZE,2018,2.830305883,2.149494949,9.4,5.54437E+11,5610.86,98814925
1269,2019_CZE,2019,3.565776581,2.847875959,11.02,5.74207E+11,5698.73,100760556
1270,2020_CZE,2020,-5.304879555,3.161295285,14.29,5.43746E+11,5280.24,102977570
1271,2021_CZE,2021,4.029018321,3.839844915,10.32,5.65654E+11,5463.56,103532092
1272,2022_CZE,2022,2.847170658,15.10016515,10.38,5.81759E+11,5556.18,104704855
1273,2023_CZE,2023,0.047580331,10.66126014,11.57,5.82036E+11,5402.48,107734964
1274,2024_CZE,2024,1.23308612,2.435312024,10.14,5.89213E+11,5330.53,110535539
1275,2000_DNK,2000,3.724008995,2.903282032,12.05,2.03567E+12,13101.25,155379818
1276,2001_DNK,2001,0.950032246,2.337870003,9.56,2.05501E+12,13126.65,156552520
1277,2002_DNK,2002,0.456530019,2.424436612,10.14,2.06439E+12,12980.96,159032244
1278,2003_DNK,2003,0.441091007,2.075078206,13.44,2.0735E+12,12736.25,162802837
1279,2004_DNK,2004,2.776351807,1.154356931,9.65,2.13106E+12,12885.61,165383347
1280,2005_DNK,2005,2.35960883,1.817814583,11.71,2.18135E+12,12983.73,168006341
1281,2006_DNK,2006,3.816487699,1.924221385,10.45,2.2646E+12,13409.17,168884401
1282,2007_DNK,2007,0.987173816,1.693265862,12.06,2.28696E+12,13271.7,172318208
1283,2008_DNK,2008,-0.41717844,3.416267943,13.06,2.27742E+12,13071.88,174222420
1284,2009_DNK,2009,-4.974479057,1.30470991,13.28,2.16413E+12,12331.79,175491593
1285,2010_DNK,2010,1.582897031,2.31092437,12.16,2.19838E+12,12198.4,180218766
1286,2011_DNK,2011,1.310803761,2.758682261,10.34,2.2272E+12,12292.61,181181790
1287,2012_DNK,2012,-0.005432302,2.397914857,11.09,2.22708E+12,12165.91,183058863
1288,2013_DNK,2013,1.392673432,0.78907178,9.55,2.25809E+12,12198.84,185107108
1289,2014_DNK,2014,1.277999832,0.56402054,12.29,2.28695E+12,12154.52,188156472
1290,2015_DNK,2015,2.104414564,0.452034154,11.64,2.33508E+12,12164.95,191951267
1291,2016_DNK,2016,3.073045492,0.25,12.27,2.40684E+12,12451.27,193300440
1292,2017_DNK,2017,3.056477239,1.14713217,11.69,2.4804E+12,12507.13,198318964
1293,2018_DNK,2018,1.86000749,0.813609467,12.8,2.52654E+12,12422.07,203390891
1294,2019_DNK,2019,1.711400939,0.758131573,9.95,2.56978E+12,12403.87,207175253
1295,2020_DNK,2020,-1.780106018,0.420711974,13.86,2.52403E+12,11939.28,211405687
1296,2021_DNK,2021,6.500254458,1.85304544,8.84,2.6881E+12,12424.04,216362713
1297,2022_DNK,2022,0.443832615,7.696566999,11.26,2.70003E+12,12395.99,217814825
1298,2023_DNK,2023,0.604587766,3.305178112,12.04,2.71635E+12,12131.03,223917814
1299,2024_DNK,2024,3.477835931,1.372200498,9.34,2.81082E+12,12325.42,228050956
1300,2001_DJI,2001,,1.74665225,9.67,1.88299E+12,9908.52,190037869
1301,2002_DJI,2002,,0.637619554,9.41,1.92749E+12,9898.33,194728892
1302,2003_DJI,2003,,1.981967346,7.99,1.98756E+12,10093.65,196911723
1303,2004_DJI,2004,,3.122262047,11.55,2.04615E+12,10226.93,200074842
1304,2005_DJI,2005,,3.104966401,7.05,2.11724E+12,10512.85,201395368
1305,2006_DJI,2006,,3.483406997,7.11,2.1398E+12,10456.56,204637427
1306,2007_DJI,2007,,4.965976546,8.44,2.16481E+12,10396.13,208232044
1307,2008_DJI,2008,,11.95862069,10.35,2.1933E+12,10244.3,214099557
1308,2009_DJI,2009,,1.675495873,6.82,2.25834E+12,10389.74,217362815
1309,2010_DJI,2010,,3.950078759,5.49,2.2918E+12,10449.74,219316321
1310,2011_DJI,2011,,5.068713948,11.17,2.36038E+12,10659.69,221430787
1311,2012_DJI,2012,,3.731209508,5.77,2.4325E+12,10713.76,227044753
1312,2013_DJI,2013,,2.706032429,6.75,2.47944E+12,10788.53,229821439
1313,2014_DJI,2014,7.192987285,1.341864943,8.55,2.65778E+12,11361.46,233929530
1314,2015_DJI,2015,7.308985635,-0.847389734,7.76,2.85204E+12,12024.47,237186332
1315,2016_DJI,2016,7.123432337,2.738412087,9.6,3.0552E+12,12558.1,243285315
1316,2017_DJI,2017,5.458091517,0.568112117,10.93,3.22196E+12,13077.52,246373797
1317,2018_DJI,2018,4.774339349,0.14797085,8.92,3.37578E+12,13318.05,253474382
1318,2019_DJI,2019,5.545080812,3.319253727,9.25,3.56297E+12,13864.38,256987695
1319,2020_DJI,2020,1.202115173,1.777407838,12.9,3.60581E+12,13641.87,264319045
1320,2021_DJI,2021,4.407156676,1.181917753,9.37,3.76472E+12,14136.16,266318407
1321,2022_DJI,2022,5.166537029,5.17980848,9.43,3.95922E+12,14591.69,271334322
1322,2023_DJI,2023,6.807335294,1.495068165,10.03,4.22874E+12,15433.03,274006037
1323,2024_DJI,2024,6.980484673,2.07655388,9.86,4.52393E+12,16156.13,280013213
1324,2000_DMA,2000,2.340219378,0.856946805,11.82,1.49774E+12,117743.08,12720380
1325,2001_DMA,2001,-0.063843443,1.303894035,12.47,1.49678E+12,115817.12,12923655
1326,2002_DMA,2002,-3.087420524,0.17005533,14.24,1.45057E+12,111239.19,13040086
1327,2003_DMA,2003,5.804954686,1.453368004,9.87,1.53477E+12,116591.13,13163724
1328,2004_DMA,2004,4.097836623,2.394109821,8.42,1.59767E+12,120079.2,13305102
1329,2005_DMA,2005,0.915286473,1.681900799,9.55,1.61229E+12,120081.67,13426605
1330,2006_DMA,2006,4.400774798,2.202391326,10.73,1.68324E+12,122551.37,13734994
1331,2007_DMA,2007,5.357937558,3.632221293,7.97,1.77343E+12,126850.36,13980484
1332,2008_DMA,2008,7.121312178,6.359921833,6.52,1.89972E+12,134927.29,14079590
1333,2009_DMA,2009,-1.135751456,0.006263571,14.13,1.87814E+12,132186.18,14208330
1334,2010_DMA,2010,-0.105610858,2.999366305,11.47,1.87616E+12,130604.91,14365167
1335,2011_DMA,2011,0.042738888,1.131231365,10.87,1.87696E+12,129670.86,14474826
1336,2012_DMA,2012,-0.157391793,1.356771478,12.51,1.87401E+12,127180,14735092
1337,2013_DMA,2013,0.004503997,-0.046411647,10.23,1.87409E+12,125785.26,14899150
1338,2014_DMA,2014,2.335217421,0.799250373,9.77,1.91786E+12,126848.33,15119297
1339,2015_DMA,2015,-3.373382625,-0.843826985,15.53,1.85316E+12,121296.98,15277881
1340,2016_DMA,2016,1.447245565,0.141816226,11.5,1.87998E+12,120591.48,15589664
1341,2017_DMA,2017,-7.544363755,0.296252889,15.49,1.73815E+12,109803.26,15829657
1342,2018_DMA,2018,2.96401061,0.989191119,11.3,1.78967E+12,111001.8,16122864
1343,2019_DMA,2019,3.948097579,1.504623539,8.71,1.86032E+12,112839.32,16486494
1344,2020_DMA,2020,-15.70640245,1.220264422,19.5,1.56813E+12,93480.16,16775054
1345,2021_DMA,2021,5.37983839,2.228913307,9.84,1.6525E+12,95941.54,17224008
1346,2022_DMA,2022,10.39680766,2.884902268,5.26,1.8243E+12,104011.67,17539424
1347,2023_DMA,2023,3.652210122,5.086774832,8.64,1.89093E+12,105681.86,17892685
1348,2024_DMA,2024,2.052738473,2.569218904,9.54,1.92975E+12,106421.97,18132986
1349,2000_DOM,2000,4.651725503,7.724135662,8.5,1.02272E+12,11130.02,91888553
1350,2001_DOM,2001,2.469370238,8.883068488,12.35,1.04798E+12,11238.57,93248180
1351,2002_DOM,2002,4.48650367,5.223367698,9.79,1.09499E+12,11625.28,94190724
1352,2003_DOM,2003,-1.349357448,27.44971274,10.75,1.08022E+12,11293.57,95648966
1353,2004_DOM,2004,2.585566674,51.46085983,8.98,1.10815E+12,11304.99,98022873
1354,2005_DOM,2005,9.43178932,4.190202605,7.53,1.21267E+12,12166.18,99675183
1355,2006_DOM,2006,9.17120651,7.572805239,8.17,1.32388E+12,13012.46,101739522
1356,2007_DOM,2007,7.418405778,6.143566552,6.33,1.42209E+12,13821.16,102892415
1357,2008_DOM,2008,3.268086713,10.6446211,10.51,1.46857E+12,13950.78,105267799
1358,2009_DOM,2009,1.00345293,1.442151318,12.78,1.4833E+12,13734.99,107994544
1359,2010_DOM,2010,8.401145412,6.329932201,7.74,1.60792E+12,14510.41,110811383
1360,2011_DOM,2011,3.191962275,5.796768092,11.57,1.65924E+12,14776.45,112289685
1361,2012_DOM,2012,2.775671008,3.694497079,9.35,1.7053E+12,14943.29,114118026
1362,2013_DOM,2013,4.934733007,4.830950967,11.06,1.78945E+12,15277.76,117127814
1363,2014_DOM,2014,7.111226297,2.998642261,6.75,1.9167E+12,16096.07,119078900
1364,2015_DOM,2015,6.987711312,0.836746347,9.72,2.05064E+12,16971.41,120828842
1365,2016_DOM,2016,6.719740787,1.614166072,7.45,2.18843E+12,17626.34,124156994
1366,2017_DOM,2017,3.933861764,3.279556947,11.54,2.27452E+12,18198.27,124985660
1367,2018_DOM,2018,7.097516402,3.56443426,8.62,2.43596E+12,19206.88,126827339
1368,2019_DOM,2019,4.894030115,1.81060377,7.82,2.55517E+12,19575.24,130530906
1369,2020_DOM,2020,-7.929052342,3.781031799,14.26,2.35257E+12,17648.82,133299199
1370,2021_DOM,2021,14.01242891,8.24300348,6.21,2.68223E+12,19836.46,135216937
1371,2022_DOM,2022,5.237956529,8.811092093,11.37,2.82272E+12,20550.04,137358342
1372,2023_DOM,2023,2.192298482,4.78561281,10.19,2.8846E+12,20609.46,139964920
1373,2024_DOM,2024,4.953522045,3.30223339,8.93,3.02749E+12,21405.54,141434941
1374,2000_ECU,2000,1.091801647,96.09637569,9.73,4.34784E+11,2882.69,150825939
1375,2001_ECU,2001,4.206271857,37.67674545,9.75,4.53073E+11,2961.77,152973603
1376,2002_ECU,2002,4.928095496,12.48359801,10.16,4.754E+11,3037.65,156502466
1377,2003_ECU,2003,2.884500365,7.929364875,8.59,4.89113E+11,3055.85,160058068
1378,2004_ECU,2004,6.832397366,2.743231989,9.23,5.22532E+11,3230.9,161729344
1379,2005_ECU,2005,5.39862244,2.168277012,7.32,5.50741E+11,3348.07,164494873
1380,2006_ECU,2006,4.341131986,3.298748463,10.92,5.74649E+11,3407.84,168625728
1381,2007_ECU,2007,1.902428597,2.27618478,9.31,5.85582E+11,3408.89,171780796
1382,2008_ECU,2008,6.564920682,8.40009594,9.05,6.24025E+11,3546.98,175931515
1383,2009_ECU,2009,1.09101297,5.159968292,12.46,6.30833E+11,3499.76,180250457
1384,2010_ECU,2010,4.02913788,3.554377346,10.06,6.5625E+11,3551.71,184770247
1385,2011_ECU,2011,8.481476563,4.474532658,8.44,7.1191E+11,3820.44,186342293
1386,2012_ECU,2012,5.783212336,5.10172181,10.08,7.53081E+11,3960.15,190164517
1387,2013_ECU,2013,7.211236537,2.721775777,7.17,8.07387E+11,4206.83,191922973
1388,2014_ECU,2014,4.226065204,3.589220166,10.89,8.41508E+11,4268.26,197154839
1389,2015_ECU,2015,0.119692109,3.966646233,12.98,8.42515E+11,4158.16,202617154
1390,2016_ECU,2016,-0.687954246,1.728264633,12.96,8.36719E+11,4048.87,206655088
1391,2017_ECU,2017,5.97039881,0.417335589,9.33,8.86675E+11,4176.87,212281934
1392,2018_ECU,2018,1.044294607,-0.224103246,10.1,8.95934E+11,4134.45,216699475
1393,2019_ECU,2019,0.165404465,0.266012515,12.78,8.97416E+11,4072.68,220350434
1394,2020_ECU,2020,-9.245096192,-0.338872393,15.43,8.14449E+11,3653.14,222944745
1395,2021_ECU,2021,9.42189269,0.133251386,6.26,8.91186E+11,3946.64,225808619
1396,2022_ECU,2022,5.868423549,3.466169722,8.77,9.43484E+11,4135.35,228150891
1397,2023_ECU,2023,1.98823814,2.215687642,11.03,9.62243E+11,4103.91,234469749
1398,2024_ECU,2024,-2.001254763,1.547325156,11.31,9.42986E+11,3983.15,236743639
1399,2000_EGY,2000,6.37000383,2.683805353,8.35,1.59647E+12,10521.81,151729856
1400,2001_EGY,2001,3.535251974,2.269757205,10.87,1.65291E+12,10622.43,155605913
1401,2002_EGY,2002,2.390204026,2.73723855,9.89,1.69242E+12,10612.02,159481439
1402,2003_EGY,2003,3.193454737,4.507776363,9.46,1.74647E+12,10711.94,163039306
1403,2004_EGY,2004,4.092071611,11.27061933,10.5,1.81793E+12,10841.55,167682130
1404,2005_EGY,2005,4.471744472,4.869396969,8.84,1.89923E+12,11179.76,169880911
1405,2006_EGY,2006,6.843838194,7.644526445,9.36,2.02921E+12,11829.27,171541185
1406,2007_EGY,2007,7.087827427,9.318969058,8.84,2.17303E+12,12536.48,173336859
1407,2008_EGY,2008,7.156283566,18.31683168,9.07,2.32854E+12,13279.38,175350319
1408,2009_EGY,2009,4.6735998,11.76349544,10.78,2.43737E+12,13556.04,179799569
1409,2010_EGY,2010,5.147234858,11.26518827,8.18,2.56283E+12,13919.44,184118585
1410,2011_EGY,2011,1.764571949,10.06492599,11.91,2.60805E+12,14063.66,185446011
1411,2012_EGY,2012,2.226199799,7.111729433,10.62,2.66611E+12,14175.33,188080954
1412,2013_EGY,2013,2.185466054,9.469719811,9.95,2.72438E+12,14401.9,189167823
1413,2014_EGY,2014,2.91591188,10.07021547,12.06,2.80382E+12,14735.77,190272924
1414,2015_EGY,2015,4.372019078,10.37049034,10.04,2.9264E+12,15211.4,192382084
1415,2016_EGY,2016,4.346643456,13.81360621,10.49,3.0536E+12,15778.32,193531467
1416,2017_EGY,2017,4.181221,29.50660839,11.5,3.18128E+12,16225.88,196062023
1417,2018_EGY,2018,5.331108619,14.40146578,8.64,3.35088E+12,16638.29,201395490
1418,2019_EGY,2019,5.552093072,9.152799593,11.21,3.53692E+12,17091.63,206938704
1419,2020_EGY,2020,3.550164838,5.04493289,11.6,3.66249E+12,17256.05,212243658
1420,2021_EGY,2021,3.290646012,5.214049405,10.66,3.78301E+12,17626.03,214626140
1421,2022_EGY,2022,6.587845609,13.89566098,7.09,4.03222E+12,18662.51,216060143
1422,2023_EGY,2023,3.760280523,33.88477631,9.43,4.18385E+12,18800.77,222535965
1423,2024_EGY,2024,2.399169268,28.27058993,12.03,4.28423E+12,18806.04,227811091
1424,2000_SLV,2000,1.127906977,2.271287568,13.43,1.66991E+12,23247.81,71830798
1425,2001_SLV,2001,0.87961366,3.750820575,9.72,1.6846E+12,23196.28,72623624
1426,2002_SLV,2002,1.572918448,1.865525036,9.73,1.7111E+12,23206.54,73733297
1427,2003_SLV,2003,1.565393031,2.120390917,10.66,1.73788E+12,23439.48,74143302
1428,2004_SLV,2004,0.889404486,4.451943924,11.82,1.75334E+12,23080.33,75966742
1429,2005_SLV,2005,2.680830094,4.690948709,11.28,1.80034E+12,23399.11,76940594
1430,2006_SLV,2006,4.336998603,4.037123594,7.89,1.87842E+12,24153.06,77771588
1431,2007_SLV,2007,1.847602206,4.578085724,11.57,1.91313E+12,24020.21,79646570
1432,2008_SLV,2008,2.154402983,6.707922935,9.08,1.95434E+12,23961.26,81562673
1433,2009_SLV,2009,-2.108768376,1.055950297,13.53,1.91313E+12,22863.17,83677429
1434,2010_SLV,2010,2.154195367,1.179335769,11.42,1.95434E+12,22918.3,85274403
1435,2011_SLV,2011,3.773584998,5.128923767,10.46,2.02809E+12,23166.66,87543626
1436,2012_SLV,2012,2.887700102,1.729734816,12.52,2.08666E+12,23379.19,89252806
1437,2013_SLV,2013,2.182952325,0.757669185,10.68,2.13221E+12,23331.5,91387578
1438,2014_SLV,2014,1.729399842,1.141344675,10.69,2.16908E+12,23208.51,93460698
1439,2015_SLV,2015,2.400000089,-0.731384487,11.19,2.22114E+12,23513.41,94462773
1440,2016_SLV,2016,2.539062411,0.604049087,12.45,2.27754E+12,23449.06,97127053
1441,2017_SLV,2017,2.247619081,1.012354033,10.99,2.32873E+12,23655.62,98442895
1442,2018_SLV,2018,2.412444224,1.090330006,12.78,2.38491E+12,23979.53,99455960
1443,2019_SLV,2019,2.437471591,0.075324135,11.38,2.44304E+12,23859.5,102392691
1444,2020_SLV,2020,-7.89310136,-0.371590212,16.81,2.25021E+12,21437.93,104963807
1445,2021_SLV,2021,11.9047617,3.466925853,4.26,2.51809E+12,23523.62,107045130
1446,2022_SLV,2022,2.954615165,7.198616156,11.22,2.59249E+12,23828.6,108797363
1447,2023_SLV,2023,3.539156693,4.045546942,9.72,2.68424E+12,24142.29,111184192
1448,2024_SLV,2024,2.602020161,0.853782293,9.37,2.75409E+12,24083.09,114357644
1449,2000_GNQ,2000,18.21377996,4.802288869,3.66,1.71941E+12,43653.63,39387499
1450,2001_GNQ,2001,63.37987543,8.825389259,2,2.80917E+12,69756.71,40270897
1451,2002_GNQ,2002,19.46283404,7.592478498,2,3.35591E+12,82354.79,40749404
1452,2003_GNQ,2003,13.95525032,7.323543994,5.42,3.82423E+12,91926.48,41601006
1453,2004_GNQ,2004,37.99872686,4.219687871,2,5.27739E+12,125665.57,41995546
1454,2005_GNQ,2005,16.74870061,5.631633514,4.3,6.16129E+12,144348.59,42683403
1455,2006_GNQ,2006,7.704917607,4.415899842,6.83,6.63601E+12,151540.45,43790362
1456,2007_GNQ,2007,15.28211392,2.803738318,5.48,7.65013E+12,173747.14,44030273
1457,2008_GNQ,2008,17.79910913,6.551766912,3.9,9.01179E+12,200611.72,44921553
1458,2009_GNQ,2009,1.343356288,4.691065677,12.54,9.13285E+12,198163.54,46087441
1459,2010_GNQ,2010,-8.924175889,7.78916548,16.61,8.31782E+12,175388.77,47425037
1460,2011_GNQ,2011,6.52392363,4.805389222,8.35,8.86047E+12,183669.6,48241336
1461,2012_GNQ,2012,8.312871844,3.656620483,8.13,9.59703E+12,197194.18,48667899
1462,2013_GNQ,2013,-4.133198501,2.948876946,15.75,9.20036E+12,186815.91,49248279
1463,2014_GNQ,2014,0.415066302,4.309998661,12.16,9.23855E+12,183988.86,50212549
1464,2015_GNQ,2015,-9.110041149,1.676630853,14.76,8.39691E+12,164939.18,50909153
1465,2016_GNQ,2016,-8.816417232,1.411939155,16.1,7.65661E+12,149531.13,51204100
1466,2017_GNQ,2017,-5.667508505,0.744354747,15.26,7.22267E+12,140060.03,51568373
1467,2018_GNQ,2018,-6.236544067,1.060074107,16.65,6.77222E+12,127869.54,52961974
1468,2019_GNQ,2019,-5.481825379,1.53027529,13.59,6.40098E+12,118318.92,54099392
1469,2020_GNQ,2020,-4.791080834,4.766695239,15.94,6.09431E+12,109734,55537079
1470,2021_GNQ,2021,0.860269956,-0.097100766,12.52,6.14673E+12,109591.26,56087804
1471,2022_GNQ,2022,3.223508317,4.786717047,11.6,6.34487E+12,111764.55,56769999
1472,2023_GNQ,2023,-5.089308721,2.85949506,12.66,6.02196E+12,102993.81,58469179
1473,2024_GNQ,2024,0.907248246,2.921402273,12.04,6.0766E+12,101153.17,60073231
1474,2000_ERI,2000,-3.141985903,,13.43,1.29215E+12,7741.45,166913771
1475,2001_ERI,2001,8.755435528,,5.87,1.40529E+12,8204.42,171284357
1476,2002_ERI,2002,3.005429192,,8.77,1.44752E+12,8339.4,173576481
1477,2003_ERI,2003,-2.655515925,,14.6,1.40908E+12,7886.22,178676779
1478,2004_ERI,2004,1.451735566,,13.03,1.42954E+12,7795.57,183378423
1479,2005_ERI,2005,2.574449551,,10.26,1.46634E+12,7939.68,184685469
1480,2006_ERI,2006,-0.969217111,,11.33,1.45213E+12,7809.81,185936874
1481,2007_ERI,2007,1.426822211,,11.16,1.47285E+12,7837.11,187932747
1482,2008_ERI,2008,-9.783030018,,15.3,1.32876E+12,6988.54,190134202
1483,2009_ERI,2009,3.876501528,,8.65,1.38027E+12,7193.37,191881017
1484,2010_ERI,2010,2.194190349,,11.94,1.41056E+12,7141.76,197508297
1485,2011_ERI,2011,8.679800101,,7.42,1.53299E+12,7541.48,203274361
1486,2000_EST,2000,10.08763858,4.018489525,8.15,9.8895E+11,40673.38,24314419
1487,2001_EST,2001,5.880745895,5.748279817,8.26,1.04711E+12,42506.05,24634308
1488,2002_EST,2002,6.933000826,3.571912702,7.05,1.1197E+12,44966.79,24900671
1489,2003_EST,2003,7.59630181,1.334991165,7.62,1.20476E+12,47836.71,25184826
1490,2004_EST,2004,6.800701108,3.048111075,6.85,1.28669E+12,49997.5,25735111
1491,2005_EST,2005,9.523053865,4.079714232,8.47,1.40922E+12,54202.53,25999222
1492,2006_EST,2006,9.762571312,4.437620424,6.49,1.5468E+12,58982.53,26224715
1493,2007_EST,2007,7.570918793,6.601326031,6.83,1.66391E+12,61803.07,26922724
1494,2008_EST,2008,-5.125311543,10.36235803,14.5,1.57863E+12,58223.92,27113025
1495,2009_EST,2009,-14.63022254,-0.078408311,19.57,1.34767E+12,49089.05,27453578
1496,2010_EST,2010,2.449750206,2.97204512,9.32,1.38068E+12,49060.43,28142529
1497,2011_EST,2011,7.606974589,4.981901315,8.22,1.48571E+12,51781.79,28691800
1498,2012_EST,2012,3.672018725,3.933399873,10.66,1.54027E+12,53225.39,28938606
1499,2013_EST,2013,1.756493796,2.78056659,11.07,1.56732E+12,53526.48,29281269
1500,2014_EST,2014,3.322789882,-0.106175147,10.18,1.6194E+12,54917.51,29487901
1501,2015_EST,2015,1.838152629,-0.492326007,12.37,1.64917E+12,55227.71,29861265
1502,2016_EST,2016,3.093019208,0.148684908,10.13,1.70018E+12,56572.46,30053107
1503,2017_EST,2017,5.63467249,3.417235495,10.08,1.79598E+12,58792.37,30547805
1504,2018_EST,2018,3.699697562,3.436326884,10.82,1.86242E+12,59809.76,31139125
1505,2019_EST,2019,3.726649435,2.277259312,11.59,1.93183E+12,60559.42,31899736
1506,2020_EST,2020,-2.883807515,-0.444531098,13.59,1.87612E+12,58067.02,32309549
1507,2021_EST,2021,8.254880446,4.653166738,9.83,2.03099E+12,61267.27,33149684
1508,2022_EST,2022,-1.226169666,19.39826341,12.1,2.00609E+12,58911.4,34052615
1509,2023_EST,2023,-2.744219146,9.15922508,13.33,1.95104E+12,56734.26,34389026
1510,2024_EST,2024,-0.090042865,3.520560533,12.02,1.94928E+12,55379.48,35198579
1511,2000_SWZ,2000,1.760173422,12.20853585,12.47,7.40112E+11,8345.81,88680681
1512,2001_SWZ,2001,1.412213933,5.942109823,12.73,7.50564E+11,8346.53,89925323
1513,2002_SWZ,2002,4.08864794,12.01971547,9.27,7.81252E+11,8557.96,91289501
1514,2003_SWZ,2003,4.538655257,7.29,10.78,8.1671E+11,8802.46,92782062
1515,2004_SWZ,2004,3.617119319,3.445335073,8.98,8.46252E+11,9047.12,93538240
1516,2005_SWZ,2005,5.992282891,4.774004046,7.71,8.96961E+11,9320.93,96230843
1517,2006_SWZ,2006,6.728809466,5.304639463,8.95,9.57316E+11,9760.78,98077819
1518,2007_SWZ,2007,4.317721449,8.076088279,10.42,9.9865E+11,10009.65,99768741
1519,2008_SWZ,2008,1.440553587,12.65746019,11.49,1.01304E+12,10045.9,100840823
1520,2009_SWZ,2009,1.433111342,7.448234234,11.93,1.02755E+12,10046.16,102283283
1521,2010_SWZ,2010,3.824434874,4.509236918,10.37,1.06685E+12,10342.15,103155820
1522,2011_SWZ,2011,1.839736259,6.107427146,10.19,1.08648E+12,10431.94,104149392
1523,2012_SWZ,2012,4.090481901,8.939646828,8.69,1.13092E+12,10746.17,105239601
1524,2013_SWZ,2013,4.094585221,5.621306235,9.1,1.17723E+12,10906.5,107938236
1525,2014_SWZ,2014,2.057381792,5.681348858,12.85,1.20145E+12,10825.84,110979730
1526,2015_SWZ,2015,1.70425806,4.951244937,9.72,1.22192E+12,10802.06,113119587
1527,2016_SWZ,2016,2.949168211,7.847274591,11.72,1.25796E+12,10963.16,114744404
1528,2017_SWZ,2017,3.52095346,6.221375289,8.59,1.30225E+12,11190.43,116372027
